"Section", "Type", "Subtype", "Key", "Object"
"économie_domestique", "ingrédient", "", "levure de bière", "levure de bière"
"économie_domestique", "ingrédient", "éparco", "liaisons", "liaisons"
"économie_domestique", "ingrédient", "légume", "légumes", "légumes"
"économie_domestique", "mets", "", "mie", "mie"
"économie_domestique", "ingrédient", "féculent", "pâte", "morceaux"
"économie_domestique", "", "", "", "pain"
"économie_domestique", "mets", "féculent", "pain", "pain"
"économie_domestique", "mets", "féculent", "pain", "pain"
"économie_domestique", "mets", "féculent", "pain", "pain"
"économie_domestique", "mets", "féculent", "pains", "pains"
"économie_domestique", "mets", "féculent", "pains", "pains"
"économie_domestique", "ustensile", "", "pelle", "pelle"
"économie_domestique", "ingrédient", "légume", "pomme de terres", "pommes de terre"
"économie_domestique", "produit", "animal", "porcs", "porcs"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"économie_domestique", "ustensile", "", "pétrin", "pétrin"
"économie_domestique", "mets", "", "sauces", "sauces"
"économie_domestique", "ingrédient", "féculent", "son", "son"
"économie_domestique", "ingrédient", "féculent", "son", "son"
"économie_domestique", "ingrédient", "féculent", "son", "son"
"économie_domestique", "produit", "animal", "volailles", "volailles""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "féculent", "riz", " pied de riz"
"récit", "produit", "féculent", "riz", "Yu-mi"
"récit", "mets", "", "dessert", "dessert"
"récit", "produit", "féculent", "farineux", "farineux"
"récit", "produit", "féculent", "riz", "grain"
"récit", "produit", "féculent", "riz", "grain"
"récit", "produit", "", "aliment", "nourriture"
"récit", "produit", "féculent", "riz", "pieds"
"récit", "produit", "féculent", "riz", "riz"
"récit", "produit", "féculent", "riz", "riz"
"récit", "produit", "féculent", "riz", "riz"
"récit", "produit", "féculent", "riz", "riz"
"récit", "produit", "féculent", "riz", "riz impérial"
"questionnaire", "produit", "féculent", "riz", "grains"
"questionnaire", "produit", "féculent", "riz", "riz"
"questionnaire", "produit", "féculent", "riz", "riz"
"questionnaire", "produit", "féculent", "riz", "riz"
"questionnaire", "produit", "féculent", "riz", "riz impérial"
"morale", "", "", "", "blé"
"morale", "", "", "", "céréales"
"morale", "", "", "", "fruits"
"morale", "", "", "", "nourriture"
"morale", "", "", "", "racines"
"morale", "", "", "", "vigne"
"morale", "", "", "", "vin"
"géographie", "", "", "", "riz"
"géographie", "", "", "", "thé"
"complexe", "", "", "", "céréale"
"complexe", "", "", "", "céréale"
"complexe", "", "", "", "farine"
"complexe", "", "", "", "grain"
"complexe", "", "", "", "nourriture"
"complexe", "", "", "", "nourriture"
"complexe", "", "", "", "plante"
"complexe", "", "", "", "plante"
"complexe", "", "", "", "riz"
"complexe", "", "", "", "riz"
"complexe", "", "", "", "riz"
"complexe", "", "", "", "riz"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "mets", "", "bouillon", "bouillon"
"économie_domestique", "mets", "", "canard", "canards"
"économie_domestique", "ustensile", "", "casserole", "casserole"
"économie_domestique", "ingrédient", "éparco", "citron", "citron"
"économie_domestique", "ingrédient", "", "eau", "eau"
"économie_domestique", "ingrédient", "", "eau", "eau"
"économie_domestique", "ingrédient", "", "eau", "eau"
"économie_domestique", "ingrédient", "éparco", "fleur d'oranger", "fleur d'oranger"
"économie_domestique", "ustensile", "", "four", "four"
"économie_domestique", "produit", "féculent", "riz", "grain"
"économie_domestique", "mets", "", "gâteau au riz", "gâteau au riz"
"économie_domestique", "mets", "", "gâteau de riz", "gâteau de riz"
"économie_domestique", "ingrédient", "laitier", ";aot", "lait"
"économie_domestique", "ingrédient", "laitier", "lait", "lait"
"économie_domestique", "ingrédient", "laitier", "lait", "lait"
"économie_domestique", "ingrédient", "", "liquide", "liquide"
"économie_domestique", "mets", "", "mets", "mets"
"économie_domestique", "ustensile", "", "moule", "moule"
"économie_domestique", "ingrédient", "éparco", "oignon", "oignon"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"économie_domestique", "mets", "", "potage", "potages"
"économie_domestique", "mets", "", "poule", "poules"
"économie_domestique", "mets", "", "préparation", "préparation"
"économie_domestique", "ingrédient", "féculent", "riz", "riz"
"économie_domestique", "ingrédient", "féculent", "riz", "riz"
"économie_domestique", "ingrédient", "féculent", "riz", "riz"
"économie_domestique", "ingrédient", "féculent", "riz", "riz"
"économie_domestique", "produit", "féculent", "riz", "riz"
"économie_domestique", "produit", "féculent", "riz", "riz"
"économie_domestique", "produit", "féculent", "riz", "riz"
"économie_domestique", "produit", "féculent", "riz", "riz"
"économie_domestique", "ingrédient", "éparco", "se;", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sucre en poudre", "sucre en poudre"
"économie_domestique", "ingrédient", "éparco", "sucre râpé", "sucre râpé"
"économie_domestique", "ingrédient", "éparco", "vanille", "vanille"
"économie_domestique", "mets", "", "volaille", "volailles"
"économie_domestique", "ingrédient", "éparco", "zeste de citron", "zeste de citron râpé"
"économie_domestique", "ingrédient", "animal", "œuf", "œufs entiers""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "légume", "chou de Bruxelles", "Chou de Bruxelles"
"récit", "produit", "légume", "plante potagère", "Plante potagère"
"récit", "produit", "légume", "betterave", "betteraves"
"récit", "produit", "légume", "betterave", "betteraves"
"récit", "produit", "légume", "betterave", "betteraves"
"récit", "produit", "légume", "betterave", "betteraves"
"récit", "produit", "légume", "betterave", "betteraves"
"récit", "produit", "végétal", "betterave", "betteraves"
"récit", "produit", "légume", "chou", "chou"
"récit", "produit", "légume", "chou de Bruxelles", "chou de Bruxelles"
"récit", "produit", "légume", "chou de Bruxelles", "choux"
"récit", "produit", "légume", "chou de Bruxelles", "choux de Bruxelles"
"récit", "produit", "", "culture", "cultures"
"récit", "produit", "légume", "légume", "légume"
"récit", "produit", "", "plant", "plants"
"questionnaire", "produit", "légume", "chou de Bruxelles", "chou de Bruxelles"
"composition", "", "", "", "LAPIN"
"composition", "", "", "", "lapin"
"composition", "", "", "", "lapin de garenne"
"composition", "", "", "", "lapins"
"sciences_naturelles", "", "", "", "BETTERAVE"
"sciences_naturelles", "produit", "végétal", "betterave", "betterave"
"sciences_naturelles", "produit", "végétal", "betterave", "betterave"
"sciences_naturelles", "produit", "végétal", "betterave fourragère", "betterave fourragère"
"sciences_naturelles", "produit", "végétal", "betterave potagère", "betterave potagère"
"sciences_naturelles", "produit", "végétal", "betterave à sucre", "betterave à sucre"
"sciences_naturelles", "produit", "végétal", "betterave", "betteraves"
"sciences_naturelles", "", "", "", "nourriture"
"sciences_naturelles", "", "", "", "plante"
"sciences_naturelles", "mets", "", "salade", "salade"
"économie_domestique", "ustensile", "", "lit de cendre", " lit de cendres"
"économie_domestique", "mets", "", "pommes de terre à la vapeur", "A LA VAPEUR"
"économie_domestique", "mets", "", "pommes de terreà l'étuvée ", "POMMES DE TERRE A L’ÉTUVÉE"
"économie_domestique", "mets", "", "pommes de terre frites", "POMMES DE TERRE FRITES"
"économie_domestique", "mets", "", "purée de pommes de terre", "PURÉE DE POMMES DE TERRE"
"économie_domestique", "mets", "", "ragoût de mouton aux pommes de terre", "RAGOÛT DE MOUTON AUX POMMES DE TERRE"
"économie_domestique", "ustensile", "", "beurre", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre frais"
"économie_domestique", "ingrédient", "éparco", "beurre", "beurre frais"
"économie_domestique", "ingrédient", "éparco", "persil", "bouquet de persil"
"économie_domestique", "ustensile", "", "casserole", "casserole"
"économie_domestique", "ustensile", "", "casserole", "casserole"
"économie_domestique", "ustensile", "", "casserole", "casserole"
"économie_domestique", "ingrédient", "carné", "collet de mouton", "collet de mouton"
"économie_domestique", "ustensile", "", "corbeille", "corbeille"
"économie_domestique", "ustensile", "", "couvercle", "couvercle"
"économie_domestique", "ustensile", "", "cylindre", "cylindre"
"économie_domestique", "ingrédient", "", "eau", "eau"
"économie_domestique", "ingrédient", "féculent", "farine", "farine"
"économie_domestique", "ustensile", "", "feu", "feu modéré"
"économie_domestique", "ustensile", "", "friture", "friture"
"économie_domestique", "ustensile", "", "friture", "friture"
"économie_domestique", "ingrédient", "animal", "graisse", "graisse"
"économie_domestique", "ustensile", "", "graisse", "graisse"
"économie_domestique", "ustensile", "", "huile", "huile"
"économie_domestique", "ingrédient", "laitier", "lait", "lait"
"économie_domestique", "ustensile", "", "marmite", "marmite"
"économie_domestique", "ingrédient", "carné", "collet de mouton", "morceaux"
"économie_domestique", "ingrédient", "légume", "oignon", "oignons moyens"
"économie_domestique", "ustensile", "", "passoire", "passoire"
"économie_domestique", "ustensile", "", "plat", "plat"
"économie_domestique", "mets", "", "pommes de terre à l'étuvée", "plat de pommes de terre à l'étuvée"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"économie_domestique", "mets", "", "pommes de terre à l'étuvée", "pommes de terre"
"économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre "
"économie_domestique", "mets", "", "pommes de terre frites", "pommes de terre frites"
"économie_domestique", "mets", "", "pommes de terre frites", "pommes de terre frites"
"économie_domestique", "mets", "", "purée de pommes de terre", "purée de pommes de terre"
"économie_domestique", "mets", "", "ragoût de mouton aux pommes de terre", "ragoût de mouton aux pommes de terre"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel fin"
"économie_domestique", "ustensile", "", "vase", "vase"
"calcul", "ustensile", "", "charbon", "charbon"
"calcul", "ingrédient", "animal", "graisse", "graisse"
"calcul", "ingrédient", "carné", "mouton", "mouton"
"calcul", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"calcul", "mets", "", "", "ragoût de mouton aux pommes de terre>ragoût de mouton aux pommes de terre""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "végétal", "chou", "Chou Milan"
"récit", "produit", "végétal", "chou", "Chou cabus"
"récit", "produit", "végétal", "betterave", "betteraves"
"récit", "produit", "féculent", "blé", "blé"
"récit", "produit", "végétal", "chou de bruxelles", "bruxelles"
"récit", "produit", "végétal", "chou cabus", "cabus"
"récit", "produit", "végétal", " chou", "choux"
"récit", "produit", "végétal", "chou", "choux"
"récit", "produit", "végétal", "chou", "choux"
"récit", "produit", "végétal", "chou de Bruxelles", "choux de Bruxelles"
"récit", "produit", "féculent", "grain", "grain"
"récit", "produit", "féculent", "grain", "grain"
"récit", "produit", "animal", "lapin", "lapins"
"récit", "produit", "végétal", "chou milan", "milans"
"récit", "produit", "féculent", "orge", "orge"
"récit", "produit", "végétal", "plante potagère", "plante potagère"
"récit", "produit", "végétal", "potiron", "potiron"
"récit", "produit", "végétal", "potiron", "potirons"
"récit", "produit", "féculent", "seigle", "seigle"
"récit", "mets", "", "soupe", "soupe"
"récit", "produit", "animal", "volaille", "volailles"
"récit", "produit", "animal", "volaille", "volailles"
"questionnaire", "produit", "végétal", "chou", "choux"
"questionnaire", "produit", "végétal", "légume", "légume"
"morale", "produit", "animal", "chair", "chair"
"morale", "produit", "fruit", "fruit", "fruits"
"économie_domestique", "mets", "", "chou en ragoût", "CHOU EN RAGOÛT"
"économie_domestique", "mets", "", "choucroute", "CHOUCROUTE"
"économie_domestique", "ustensile", "", "baril", "baril"
"économie_domestique", "ustensile", "", "baril", "baril"
"économie_domestique", "ustensile", "", "baril", "baril"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ingrédient", "", "bouillon", "bouillon"
"économie_domestique", "mets", "", "bouillon", "bouillon"
"économie_domestique", "produit", "animal", "bœuf", "bœuf"
"économie_domestique", "ustensile", "", "casserole", "casserole"
"économie_domestique", "ustensile", "", "casserole", "casserole"
"économie_domestique", "produit", "carné", "cervelas", "cervelas"
"économie_domestique", "produit", "carné", "cervelas", "cervelas"
"économie_domestique", "ingrédient", "végétal", "chou", "chou"
"économie_domestique", "ingrédient", "végétal", "chou", "chou"
"économie_domestique", "produit", "végétal", "chou", "chou"
"économie_domestique", "produit", "végétal", "chou", "chou"
"économie_domestique", "mets", "", "choucroute", "choucroute"
"économie_domestique", "mets", "", "choucroute", "choucroute"
"économie_domestique", "mets", "", "choucroute", "choucroute"
"économie_domestique", "mets", "", "choucroute", "choucroute"
"économie_domestique", "ingrédient", "végétal", "chou", "choux"
"économie_domestique", "ingrédient", "végétal", "chou", "choux"
"économie_domestique", "produit", "végétal", "chou", "choux"
"économie_domestique", "produit", "végétal", "chou", "choux"
"économie_domestique", "produit", "végétal", "chou", "choux"
"économie_domestique", "produit", "végétal", "chou à grosse pomme", "choux à grosse pomme"
"économie_domestique", "ustensile", "", "couteau", "couteau"
"économie_domestique", "ustensile", "", "couvercle", "couvercle"
"économie_domestique", "ustensile", "", "couvercle", "couvercle"
"économie_domestique", "ustensile", "", "couvercle", "couvercle"
"économie_domestique", "ingrédient", "", "jus de cuisson", "cuisson"
"économie_domestique", "ingrédient", "", "eau", "eau"
"économie_domestique", "produit", "minéral", "eau", "eau"
"économie_domestique", "ustensile", "", "eau", "eaux"
"économie_domestique", "ingrédient", "végétal", "chou", "feuilles"
"économie_domestique", "ingrédient", "éparco", "feuille de laurier", "feuilles de laurier"
"économie_domestique", "ustensile", "", "fût", "fût"
"économie_domestique", "ingrédient", "éparco", "genièvre", "genièvre"
"économie_domestique", "ingrédient", "éparco", "genièvre", "genièvre"
"économie_domestique", "produit", "éparco", "genièvre", "genièvre"
"économie_domestique", "produit", "animal", "graisse", "graisse"
"économie_domestique", "produit", "animal", "graisse", "graisse"
"économie_domestique", "ingrédient", "carné", "graisse de rôti", "graisse de rôti"
"économie_domestique", "produit", "carné", "jambon", "jambon dessalé"
"économie_domestique", "ingrédient", "", "jus de cuisson", "jus"
"économie_domestique", "produit", "animal", "lard", "lard"
"économie_domestique", "produit", "carné", "lard de poitrine", "lard de poitrine"
"économie_domestique", "produit", "animal", " lard de poitrine fumé", "lard de poitrine fumé"
"économie_domestique", "produit", "éparco", "", "laurier"
"économie_domestique", "produit", "végétal", "légume", "légumes"
"économie_domestique", "ingrédient", "", "morceau de bois", "morceau de bois"
"économie_domestique", "produit", "animal", "lard", "petit lard"
"économie_domestique", "mets", "", "plat", "plat"
"économie_domestique", "ustensile", "", "plat", "plat"
"économie_domestique", "mets", "", "plat maigre", "plat maigre"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre en grains"
"économie_domestique", "produit", "animal", "porc", "porc salé"
"économie_domestique", "produit", "carné", "porc salé", "porc salé"
"économie_domestique", "ustensile", "", "pot", "pot"
"économie_domestique", "mets", "", "pot-au-feu", "pot-au-feu "
"économie_domestique", "produit", "carné", "saucisse", "saucisses"
"économie_domestique", "produit", "carné", "saucisse", "saucisses"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ustensile", "", "toile", "toile"
"économie_domestique", "produit", "carné", "viande de bœuf", "viande de bœuf"
"économie_domestique", "produit", "boisson", "vin blanc", "vin blanc"
"économie_domestique", "ustensile", "", "écume", "écume""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "légume", "plante potagère", "Plante potagère"
"récit", "produit", "légume", "carotte", "botte"
"récit", "produit", "légume", "carotte", "botte"
"récit", "produit", "légume", "carotte", "botte"
"récit", "produit", "légume", "carotte", "carotte"
"récit", "produit", "légume", "carotte", "carotte"
"récit", "produit", "légume", " chou de Bruxelles", "choux de Bruxelles"
"récit", "produit", "légume", "chou de Bruxelles", "choux de Bruxelles"
"récit", "produit", "", "aliment", "d'aliment"
"récit", "produit", "laitier", "fromage", "fromages"
"récit", "produit", "fruit", "grappe", "grappe"
"récit", "produit", "légume", "légume", "légumes"
"récit", "produit", "légume", "légume", "légumes"
"récit", "ustensile", "", " panier", "paniers"
"récit", "ustensile", "", "panier", "paniers"
"récit", "produit", "fruit", "poire", "poire de beurré"
"récit", "produit", "animal", "poulet", "poulets"
"récit", "produit", "fruit", "pêche", "pêches"
"récit", "produit", "fruit", "raisin", "raisin"
"récit", "mets", "", "victuaille", "victuailles"
"récit", "produit", "animal", "volaille", "volaille"
"récit", "ustensile", "", "étal", "étals"
"questionnaire", "produit", "", "produit", "produits"
"morale", "", "", "", "pro- visions"
"industrie", "ustensile", "", "panier", "PANIERS"
"industrie", "produit", "", "achat", "achats"
"industrie", "ustensile", "", " corbeille", "corbeilles"
"industrie", "ustensile", "", " corbeille", "corbeilles"
"industrie", "ustensile", "", "corbeille", "corbeilles"
"industrie", "ustensile", "", "corbeille", "corbeilles"
"industrie", "ustensile", "", "corbeille", "corbeilles"
"industrie", "ustensile", "", "corbeille", "corbeilles"
"industrie", "produit", "", "denrée", "denrées"
"industrie", "produit", "fruit", "fruit", "fruits"
"industrie", "produit", "végétal", "graine", "graines"
"industrie", "ustensile", "", "panier", "panier"
"industrie", "ustensile", "", "panier", "panier à vendange"
"industrie", "ustensile", "", "panier", "panier de marée"
"industrie", "ustensile", "", "panier", "panier à ouvrage"
"industrie", "ustensile", "", "panier", "panier à anse"
"industrie", "ustensile", "", "panier", "panier à claire-voie"
"industrie", "ustensile", "", "panier", "paniers"
"industrie", "ustensile", "", "panier", "paniers"
"industrie", "ustensile", "", "panier", "paniers"
"industrie", "ustensile", "", "panier", "paniers"
"industrie", "ustensile", "", "panier", "paniers"
"industrie", "ustensile", "", "panier", "paniers"
"industrie", "ustensile", "", "panier", "paniers"
"industrie", "produit", "", "", "provisions"
"industrie", "ustensile", "", "ustensile", "ustensiles"
"industrie", "produit", "animal", "œuf", "œufs"
"agriculture", "produit", "végétal", "carotte", "CAROTTE"
"agriculture", "produit", "végétal", "carotte", "blanche"
"agriculture", "", "", "", "carotte"
"agriculture", "", "", "carotte", "carotte"
"agriculture", "produit", "végétal", "carotte", "carotte"
"agriculture", "produit", "végétal", "carotte", "carotte de Hollande"
"agriculture", "", "", "carotte", "carotte nantaise"
"agriculture", "", "", "carotte", "carottes"
"agriculture", "produit", "végétal", "carotte", "carottes"
"agriculture", "produit", "végétal", "carotte", "carottes fourragères"
"agriculture", "ustensile", "", "pioche", "pioche"
"agriculture", "produit", "végétal", "plante", "plante"
"agriculture", "produit", "végétal", "plante", "plante-racine potagère"
"agriculture", "produit", "végétal", "racine", "racine"
"agriculture", "produit", "végétal", "racine", "racine"
"agriculture", "produit", "végétal", "racine", "racine"
"agriculture", "produit", "végétal", "racine", "racine"
"agriculture", "produit", "végétal", "carotte", "rouge de Flandre"
"économie_domestique", "mets", "", "canard aux navers", "CANARD AUX NAVETS"
"économie_domestique", "mets", "", "poule au riz", "POULE AU RIZ"
"économie_domestique", "mets", "", "poulet", "POULET RÔTI"
"économie_domestique", "produit", "animal", "volaille", "VOLAILLES"
"économie_domestique", "produit", "animal", "aile", "ailes"
"économie_domestique", "produit", "animal", "bec", "bec"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre frais"
"économie_domestique", "ingrédient", "", "bouillon", "bouillon"
"économie_domestique", "produit", "boisson", "bouillon", "bouillon"
"économie_domestique", "produit", "boisson", "bouillon", "bouillon"
"économie_domestique", "produit", "animal", "canard", "canard"
"économie_domestique", "produit", "animal", "canard", "canard"
"économie_domestique", "produit", "animal", "canard", "canard"
"économie_domestique", "produit", "animal", "canard", "canard"
"économie_domestique", "mets", "", "canard", "canard aux navets"
"économie_domestique", "produit", "végétal", "carotte", "carotte"
"économie_domestique", "ustensile", "", "casserole", "casserole"
"économie_domestique", "ustensile", "", "casserole", "casserole"
"économie_domestique", "ustensile", "", "casserole", "casserole"
"économie_domestique", "produit", "éparco", "clou de girofle", "clous de girofle"
"économie_domestique", "produit", "végétal", "cresson", "cresson"
"économie_domestique", "produit", "végétal", "céleri", "céleri"
"économie_domestique", "ingrédient", "", "eau", "eau"
"économie_domestique", "ingrédient", "", "eau", "eau"
"économie_domestique", "ustensile", "", "four", "four"
"économie_domestique", "produit", "carné", "jambon", "jambon"
"économie_domestique", "ingrédient", "", "jus", "jus"
"économie_domestique", "ingrédient", "", "jus", "jus"
"économie_domestique", "produit", "animal", "jus", "jus"
"économie_domestique", "produit", "animal", "lard", "lard"
"économie_domestique", "produit", "végétal", "navet", "navets"
"économie_domestique", "produit", "végétal", "navet", "navets"
"économie_domestique", "produit", "végétal", "oignon", "oignon"
"économie_domestique", "produit", "animal", "os", "os"
"économie_domestique", "produit", "féculent", "patte", "pattes"
"économie_domestique", "produit", "animal", "peau", "peau"
"économie_domestique", "produit", "animal", "peau", "peau"
"économie_domestique", "ustensile", "", "plat de fer", "plat de fer"
"économie_domestique", "ingrédient", "éparco", "poivre", "poivre;"
"économie_domestique", "produit", "animal", "poule", "poule"
"économie_domestique", "mets", "", "poule", "poule au riz"
"économie_domestique", "produit", "animal", "poulet", "poulet"
"économie_domestique", "produit", "animal", "poulet", "poulet"
"économie_domestique", "mets", "", "poulet", "poulet rôti"
"économie_domestique", "mets", "", "poulet", "poulet rôti"
"économie_domestique", "produit", "féculent", "riz", "riz"
"économie_domestique", "ingrédient", "", "roux", "roux"
"économie_domestique", "ustensile", "", "saladier", "saladier"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
"économie_domestique", "produit", "animal", "volaille", "volaille"
"économie_domestique", "produit", "animal", "volaille", "volaille""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "laitier", "", "beurre fin"
"récit", "produit", "légume", "chou", "choux"
"récit", "produit", "légume", "chou", "choux"
"récit", "produit", "légume", "choux de Bruxelles", "choux de Bruxelles"
"récit", "produit", "légume", "choux de Bruxelles", "choux de Bruxelles"
"récit", "produit", "légume", "épinard", "feuilles d'épinards"
"récit", "produit", "laitier", "fromage à la crème", "fromage à la crème"
"récit", "produit", "animal", "lapin", "lapins"
"récit", "produit", "animal", "lapin", "lapins"
"récit", "produit", "animal", "lapin", "lapins"
"récit", "produit", "animal", "lapin", "lapins"
"récit", "produit", "", "marchandise", "marchandises"
"récit", "ustensile", "", "panier", "panier"
"récit", "ustensile", "", "panier", "paniers"
"récit", "produit", "animal", "pigeon", "pigeons"
"récit", "produit", "animal", "pigeon", "pigeons"
"récit", "produit", "fruit", "poire", "poires"
"récit", "produit", "fruit", "pomme", "pommes"
"récit", "produit", "animal", "poulet", "poulets"
"récit", "produit", "éparco", "romarin", "romarin"
"récit", "ingrédient", "carné", "viande", "viandes"
"récit", "produit", "animal", "volaille", "volailles"
"récit", "produit", "animal", "volaille", "volailles"
"récit", "produit", "animal", "volaille", "volailles"
"récit", "produit", "légume", "épinard", "épinards"
"récit", "ustensile", "", "étal", "étal"
"récit", "produit", "animal", "œuf", "œufs"
"récit", "produit", "animal", "œuf", "œufs"
"récit", "produit", "animal", "œuf", "œufs"
"questionnaire", "ustensile", "", "étal", "étal"
"sciences_naturelles", "produit", "boisson", " eau", "eau"
"sciences_naturelles", "produit", "boisson", "eau", "eau"
"sciences_naturelles", "produit", "boisson", "eau", "eau"
"sciences_naturelles", "produit", "boisson", "eau", "eau"
"sciences_naturelles", "produit", "boisson", "eau", "eau"
"sciences_naturelles", "produit", "boisson", "eau", "eau"
"économie_domestique", "ingrédient", "laitier", "", "beurre"
"économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"économie_domestique", "ustensile", "", "casserole", "casserole"
"économie_domestique", "mets", "", "croûtons frits", "croûtons frits"
"économie_domestique", "ustensile", "", "eau", "eau"
"économie_domestique", "ustensile", "", "eau", "eau bouillante"
"économie_domestique", "ustensile", "", "eau", "eau fraîche"
"économie_domestique", "ingrédient", "féculent", "farine", "farine"
"économie_domestique", "produit", "légume", "épinard", "feuilles"
"économie_domestique", "mets", "", "fricandeau", "fricandeau"
"économie_domestique", "ingrédient", "", "garniture", "garniture"
"économie_domestique", "ingrédient", "légume", "laitue", "laitue"
"économie_domestique", "produit", "légume", "légume", "légume"
"économie_domestique", "ingrédient", "éparco", "muscade", "muscade"
"économie_domestique", "produit", "légume", "épinard", "plante"
"économie_domestique", "ingrédient", "éparco", "sel", "sel"
"économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"économie_domestique", "produit", "animal", "veau", "veau"
"économie_domestique", "ingrédient", "carné", "viande", "viande"
"économie_domestique", "ingrédient", "carné", "viande", "viande"
"économie_domestique", "ingrédient", "légume", "épinard", "épinards"
"économie_domestique", "produit", "légume", "", "épinards"
"économie_domestique", "produit", "légume", "", "épinards"
"économie_domestique", "produit", "légume", "épinard", "épinards"
"économie_domestique", "produit", "légume", "épinard", "épinards"
"économie_domestique", "mets", "", "épinards au beurre", "épinards au beurre"
"économie_domestique", "mets", "", "épinards au beurre", "épinards au beurre""Section", "Type", "Subtype", "Key", "Object"
"récit", "produit", "éparco", "persil", " persil"
"récit", "ingrédient", "", "ingrédient", "Ingrédients"
"récit", "mets", "", "aliment", "aliments"
"récit", "produit", "boisson", "bière", "bière,"
"récit", "mets", "", "bouilli", "bouilli"
"récit", "mets", "", "bouillon", "bouillon"
"récit", "mets", "", "bouillon", "bouillon"
"récit", "ingrédient", "", "ingrédient", "ingrédients"
"récit", "ingrédient", "légume", "légume", "légumes"
"récit", "ingrédient", "légume", "légume", "légumes "
"récit", "mets", "", "mets", "mets"
"récit", "ingrédient", "éparco", "persil", "persil"
"récit", "produit", "éparco", "persil", "plante potagère"
"récit", "mets", "", "pot-au-feu", "plat"
"récit", "mets", "", "mets", "plats"
"récit", "mets", "", "pot-au-feu", "pot-au-feu"
"récit", "mets", "", "pot-au-feu", "pot-au-feu"
"récit", "ingrédient", "éparco", "sel", "sel"
"récit", "produit", "éparco", "sel", "sel"
"récit", "produit", "éparco", "sel", "sel"
"récit", "mets", "", "soupe", "soupe"
"récit", "mets", "", "soupe", "soupe"
"récit", "ingrédient", "carné", "viande", "viande"
"questionnaire", "mets", "", "bouilli", "bouilli"
"civilité", "", "", "", " couverts"
"civilité", "", "", "", "assiettes"
"civilité", "", "", "", "carafes d’eau fraîche"
"civilité", "", "", "", "compotiers"
"civilité", "", "", "", "couteau"
"civilité", "", "", "", "couvert"
"civilité", "", "", "", "couvert"
"civilité", "", "", "", "cuiller"
"civilité", "", "", "", "dessert"
"civilité", "", "", "", "deux assiettes"
"civilité", "", "", "", "feuilles de vigne"
"civilité", "", "", "", "fourchette"
"civilité", "", "", "", "fruits"
"civilité", "", "", "", "les fruits"
"civilité", "", "", "", "mousse"
"civilité", "", "", "", "nappe"
"civilité", "mets", "féculent", "pain", "pain"
"civilité", "", "", "", "plat"
"civilité", "", "", "", "plateau"
"civilité", "", "", "", "plats"
"civilité", "", "", "", "plats"
"civilité", "", "", "", "plats d'une forme particulière"
